gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SSR3	8206.14002046773	-0.2187084675537969	0.08608926307920389	-2.540484837843026	0.011069889332966458	0.05482296309440585
ADGRL3	17113.99756937387	-0.024637157244258755	0.1369154231978766	-0.17994435300873282	0.8571962548089948	0.9147959318543545
TAX1BP1	7084.851957966621	-0.09984684248448844	0.0900112074182901	-1.1092712268650198	0.2673131937515273	0.4324024713189976
VDAC2	5594.765145506414	-0.17572734837850124	0.10021876392033921	-1.7534375949615728	0.0795269225675301	0.19504642205372935
PDE4B	20793.26740793729	-0.3317072981509072	0.14541310206849206	-2.2811376239994345	0.022540304384444328	0.08644978900209502
STOM	11131.828088109101	-0.518856553989792	0.1276916441599513	-4.063355573524083	4.8372256847563675e-5	0.0011516059160031314
UQCRC2	6070.912395481138	-0.0935734371180448	0.0821536693238495	-1.139004963359319	0.2547010840327547	0.4198273202054009
NLGN3	23983.954511114825	-0.03823499494929779	0.1363799684455304	-0.2803563850696203	0.7792040954256155	0.8641386407410395
VEGFA	3797.3193439279084	0.08765899170631425	0.2342446053750805	0.37421989533527	0.7082407232521424	0.8173058360744343
LRRC8A	11198.942914066263	0.08051832967566279	0.11723512399615853	0.6868106326078621	0.49220206861958077	0.6484893576542502
TRAM1	4285.841683461728	-0.27927943405180966	0.1123211429289823	-2.486436896643677	0.012902945058199583	0.06026238965364275
EIF3M	3939.1189263648057	-0.11068803414152223	0.08780853026218362	-1.2605612895583573	0.2074669529350164	0.3669202128779828
LSM14A	5011.822301461617	-0.11429211355288979	0.06040874654952348	-1.8919795572846785	0.05849370459049067	0.16201519301829229
AFF1	6221.707952184854	0.05959028127050667	0.12499790530409317	0.47673023900309575	0.6335542271659109	0.7631072088424646
ATP6AP2	8555.276929048016	-0.3380315745558458	0.12480725528944372	-2.708428879169789	0.006760259959434717	0.04008188356041335
SEPTIN6	2028.1389137278643	-0.019091410285129517	0.07680717814026204	-0.2485628394037024	0.8036989562970396	0.8815071443173703
PEAK1	13655.340056859064	-0.17521636235859664	0.13388742306300516	-1.308684253905931	0.19064132766283182	0.3464233533782111
TMX4	8434.118437453677	-0.19678201755061756	0.07222479378975212	-2.7245770770000965	0.006438390043347171	0.038880343302613404
FXR1	4985.064851767379	-0.1749795194773829	0.06921737169759976	-2.527971160792438	0.01147237751640729	0.05618440121263772
PRDM2	4533.826621384546	0.3822052770993457	0.11777392178871318	3.2452453929913556	0.0011734945093445656	0.01227301026148574
PABPN1	4529.45489795641	0.18566274417267856	0.0956877952591963	1.9402970218904172	0.05234360310873022	0.15125836081733696
BPNT2	7330.3791407191	-0.07220486800906105	0.06332080917577611	-1.1403023579282308	0.25416035581101837	0.419023540879071
SAMD4A	24165.490395391094	-0.014716771026473095	0.16797339457994825	-0.08761370253471024	0.9301837110146987	0.9607512454201326
PMP22	8196.412297971126	0.10933334338392543	0.11384145551789093	0.9604000834892961	0.33685389611070726	0.5051675101563773
TMEM248	7440.429816351006	0.024189143429407818	0.05541013203521433	0.43654729813737125	0.662439690383646	0.7832770555406248
MGLL	22630.416629589832	-0.5138143115252785	0.17739273138511918	-2.896478945407232	0.003773759642549485	0.027690423847751278
WSB1	4379.914181402289	0.2148775490467484	0.14055842670183755	1.5287418484169706	0.12632845347911506	0.2645765931516568
MMP9	141.34145907863822	-0.4601000331075862	0.3281901603733877	-1.401931223605614	0.1609357854882353	0.3098766620786412
CYCS	5453.580431534893	-0.030124558782887813	0.143767513845797	-0.20953661906680104	0.8340293519101754	0.900479237031961
GPBP1	5165.792703888714	-0.18775705345773527	0.08476807753949019	-2.214950001317023	0.026763496538968416	0.09732549986460577
KDELR1	5428.519344029219	-0.08366105915603979	0.07226182760888994	-1.1577490069701402	0.24696647845001976	0.4108103319126249
DCTN4	7498.771904529165	-0.18654853479756273	0.07330251950261495	-2.544912999762688	0.010930496779673423	0.054244798564686794
OLIG1	28635.627371291794	-0.04347016607066488	0.2290423311902093	-0.18979096940191756	0.8494729326549391	0.9103667772098527
CASTOR2	13762.373135856104	0.06356334341245275	0.18554203258249716	0.3425819073324569	0.7319130151492714	0.8330392709487698
KPNA2	1886.6609702404312	-0.0652494275664163	0.1036996472555348	-0.6292155209132954	0.5292079689893128	0.6798182180483824
SIRPA	15603.520023449466	0.22241716893358615	0.09719336923298906	2.2883985881836684	0.022114319792986472	0.08545988832366004
SHC1	3766.6231861534834	0.1483564183869328	0.15579296897963138	0.9522664556596849	0.3409618653422871	0.5097401170379386
NTRK3	14545.183197447952	-0.07229003164513381	0.1414382445567839	-0.5111066803159536	0.6092763584569667	0.7445428222690307
MPZL1	9802.983063842612	-0.22971317612323963	0.12744776469049143	-1.8024103967700107	0.0714808606498183	0.1824701177096346
SULF1	11529.13702344353	-0.34939563365317783	0.22104359481018768	-1.5806639136194256	0.11395490361111629	0.24710388043084922
PPP2R5C	6291.101711509623	0.021477059472213594	0.050158586093277654	0.4281831117064121	0.6685178108422805	0.7876328989409985
ATXN10	6937.509164135416	-0.03369378775086636	0.06949262520994275	-0.48485415033717244	0.6277798078761021	0.7582111144040669
DDR2	10647.804454546522	-0.3131438173691828	0.16762138022054415	-1.8681615493033805	0.06173955650536575	0.16753482645632334
RAB1B	8301.242651682704	0.008054439456814803	0.05515648276684913	0.14602888097237024	0.8838985890887396	0.9333114896691348
TSPYL1	9491.304073298794	0.22139840123312327	0.09279189530945114	2.385967012472189	0.01703427893885182	0.0719525538951501
FAT3	13214.301902493422	0.20769851597797556	0.23815171879404665	0.8721268820973449	0.3831391624118013	0.5496185149862198
C6orf89	10951.039783094355	-0.13131030921349296	0.053089467648197185	-2.473377772096609	0.013384257879776078	0.06159742048820851
BRWD1	5434.617872960907	0.09467352865063486	0.08621945273462757	1.098052999037559	0.272181347222	0.437440831161381
ATP5PB	6513.070629854601	-0.19806754439985633	0.10530946733336514	-1.8808142270139723	0.05999719415909447	0.16443544741234553
NARS1	6402.540909437104	-0.10583633316813341	0.0814446187829451	-1.2994883486433122	0.19377638944244346	0.35029286684488065
PODXL	15603.794831701662	0.1118840699505146	0.15166594150860938	0.73770069164911	0.4606963517330758	0.6208540913235673
SOX9	7605.8941458491	0.23800595041972875	0.19441593720629233	1.2242100819501418	0.22087298685400877	0.38251954772091934
PPP1R18	6842.2296859363705	-0.028142147316791814	0.1278498007182072	-0.22011882035561176	0.8257786177270718	0.8953099997538874
NLGN2	16265.795232212779	0.037003948193175554	0.1310271375131012	0.2824143829706696	0.7776257876654503	0.8635964766228805
NUDT21	5492.884287403743	-0.14194105534054974	0.09118626156379367	-1.556605709087527	0.1195641275137926	0.2547198767083555
ARHGEF2	6154.654813556224	0.27989832349111105	0.11783131431399474	2.375415441308268	0.017529208273894332	0.07331899024795131
ARF4	4666.622341645116	-0.33645080422467033	0.13057232861908807	-2.57673894448326	0.00997372445018631	0.05143641270068091
EVL	5919.613180429588	0.3083700304416131	0.11534198794468233	2.673527966151463	0.007505801763707937	0.04292357980917027
IER2	4072.8907935476627	0.2711314219027601	0.20024044454556955	1.3540292647575378	0.17572704137165016	0.3290015742431179
SOX2	11640.555778776246	0.10854641130812566	0.11418766829459219	0.9505966180874044	0.3418091860734585	0.5105606839503137
NR2F2	1808.7233234690611	0.35536702560249056	0.16190166946816376	2.1949559060746417	0.028166760885781506	0.10038600047834331
KIF2A	9095.23548875334	-0.19985301151929005	0.09053677388521325	-2.207423601957289	0.027284478972908754	0.09841314328330794
PNMA1	10512.797016470864	0.11663590547730557	0.05488792946282335	2.1249827898191223	0.033588048974562565	0.11225882239425951
IST1	6836.9477125616695	-0.2085251003772411	0.06242738222906463	-3.3402826280958005	8.369316966812263e-4	0.009854726713626043
CSNK2B	4255.4732939290525	-0.06820183015783997	0.056673308088594235	-1.2034206658842614	0.22881357466714572	0.39121110174744006
PLEKHB2	10135.113819826014	-0.051957934788819896	0.07069867354182352	-0.7349209282983635	0.4623876517837381	0.6221932965688419
ACSL3	9122.311304321242	0.14173015496859184	0.10907057676431667	1.2994352755174943	0.19379459230457904	0.35029286684488065
MT3	23065.895494919623	-0.38609746151226687	0.1589467930490152	-2.4290987827178374	0.015136407646246963	0.0666636563309332
EDIL3	15058.417135662958	-0.5822161056416828	0.1836287445826486	-3.170615292093531	0.0015211645449314793	0.014761706179541706
OGDH	7276.87310906074	0.2872548288280615	0.09319461923249713	3.0823113093196186	0.0020539990492455867	0.018335024022559373
PDLIM5	10619.209786058998	-0.18121227037227333	0.09019991434187154	-2.0090071226171125	0.04453637837781724	0.13501851419604088
FBRS	4620.291680343212	0.2624150868994638	0.14463836754413056	1.8142840752084568	0.06963400199009456	0.17964388589011865
ATP2C1	6510.311538257469	-0.09094542508301957	0.05407093394180392	-1.681965123459923	0.0925756030751141	0.21555373261218966
AMD1	5681.932666937342	-0.10788453439992998	0.10518126131011586	-1.025701090252605	0.3050325003035682	0.47281235796779214
DLG5	8192.444885721126	0.20040575447359676	0.12633805410853574	1.5862659583266197	0.11267899102797867	0.24539731400100984
PGRMC1	8409.340061051218	-0.10594095267177477	0.10383165042270062	-1.0203146366304219	0.30757926389334006	0.4751760414023847
S100A9	739.133168554421	0.2625517090443128	0.2791094093621911	0.9406766674197218	0.34687057952906164	0.5163553426209896
TSPAN14	4939.802370763756	0.40693072839493916	0.10599385287968094	3.839191777063403	1.2343998601252015e-4	0.0024843593823528215
AUTS2	2489.5492958718296	0.9216734884503441	0.21691088215375906	4.249088285930294	2.1464231835792927e-5	5.834756030948673e-4
CNDP2	10754.636015612981	-0.06288683342326411	0.0675917246283149	-0.9303924965530489	0.3521679021364961	0.5208361897103299
CCN1	5096.2501901988735	0.09983837086800194	0.2909168898620612	0.3431851994407767	0.7314591384503448	0.8327049323075273
FBXO7	7120.06966731012	-0.2186012862004009	0.10324818266202357	-2.1172410067107763	0.03423939879663658	0.11364102011910283
RAB14	7272.034697897044	-0.21302271014092208	0.07462151299128388	-2.854709072513768	0.004307626853973714	0.030165983377973816
YPEL5	3729.3054679260417	-0.16471482472959417	0.09448582809702097	-1.7432754524885985	0.08128551111115075	0.19778337745251046
TXNDC5	4589.762963889751	0.006087411187827532	0.11516729991307727	0.05285711475759193	0.9578457540657062	0.9761874812712198
PLOD1	5216.578626583218	-0.2238040503192971	0.11639335622564946	-1.922824958199613	0.05450203654768458	0.15440309620499712
COPB1	4561.082717923234	-0.16506453991797065	0.08454976193080156	-1.9522768148426624	0.05090534858146468	0.1485721543414671
EIF3K	4773.2660792735105	-0.08469192089283972	0.08922040932804383	-0.9492438056571356	0.3424966266705232	0.5114599207356922
MDM4	3506.6062313915572	0.30302734898593314	0.16707157559606142	1.8137576538966738	0.0697150445696753	0.1797313843704931
NAP1L4	7363.333995698831	-0.06334653891892424	0.04312772109010583	-1.4688125715378204	0.14188363327059034	0.28583844472911196
MKLN1	10535.086834328189	-0.3444616043356154	0.10707278085567472	-3.2170790894085513	0.0012950289391197786	0.013220777106529708
ADAM9	9539.073596545244	-0.19928750243511634	0.11998632524796088	-1.6609184590266728	0.09672982442497528	0.2220743189204523
CENPF	600.4089594465407	-0.09594877120465234	0.2305746404146253	-0.4161288987900611	0.6773156843380214	0.7950260066602437
TEAD1	6100.3890634491245	0.20497450283824975	0.10332847447103924	1.983717497887765	0.04728734180183512	0.14106881263503376
EDF1	5880.442158171881	0.005120298330655127	0.0740149452713651	0.06917924902710249	0.9448469404070124	0.9701801025966383
WBP11	4263.682089104573	0.01895591205700733	0.04382394061207456	0.43254695475250154	0.6653439331990452	0.7855164744216273
ZNF24	8462.807806994946	-0.1699257809517215	0.07678060284564105	-2.2131342377363015	0.02688839227702819	0.09751317308219642
SAP18	7056.030431209416	-0.1740378165035694	0.10959519908887753	-1.5880058428693702	0.112285017905176	0.24496503724075105
NCSTN	6304.633331085886	-0.09359585215245174	0.07665484698575069	-1.2210037046952844	0.22208461710816035	0.3834367386253363
FADS1	9826.773148247587	0.10224841855155153	0.08921626523120146	1.146073737637163	0.2517646430590732	0.4162482521553887
BCAS1	24789.376222227045	0.1556753790279868	0.23415833835588	0.6648295342418568	0.5061595300743443	0.6612472374401349
ATP5PO	4840.935899766801	-0.15285318585240912	0.11995490503389893	-1.274255402971752	0.20257291611031011	0.3607733800832748
RAP1B	3776.8675400696684	-0.2384851481161624	0.0998606811489479	-2.3881786642377114	0.01693210811484551	0.07162203980052101
PAFAH1B2	6847.29315803236	0.005880531093722193	0.054182988829818264	0.1085309470873262	0.9135745332679153	0.9515138111983459
GNAO1	13188.333373450949	0.4616594606951966	0.14380910280842735	3.210224190816264	0.0013263148315956633	0.013437072849710718
NSMF	9340.693193426776	0.7521034192671161	0.17762071441753355	4.234322678711585	2.2924158524654608e-5	6.168916816466043e-4
SOX11	1667.3956722311589	0.6492448678594912	0.24555816193961694	2.6439555612048493	0.008194341359677488	0.04547436539147721
XBP1	3067.1205540627784	-0.1715887389423476	0.10488006684694359	-1.6360471927688138	0.1018297108514217	0.23012092610790244
NRDC	5696.8139386251305	-0.06949936414976066	0.048891589150513406	-1.4214993899217705	0.1551716308068273	0.302733834948152
MDH1	6687.568703819573	0.022573234878867025	0.15731691908295342	0.14348892039364264	0.8859040609497916	0.9345163883342601
MGA	7115.796897067039	0.08452870217107579	0.14864548860311363	0.5686597216331878	0.5695870871053135	0.7133739081744078
SH3BGRL	6620.421361526028	-0.40759429254098783	0.1479329764377372	-2.755263243909232	0.005864493047746426	0.036713780877006455
FKBP5	8894.764464112	-0.08885988789850027	0.2152441732329812	-0.4128329541460709	0.6797290054902012	0.7968433520063788
ITGA3	9704.37868973656	0.03233247526993384	0.19655587467480254	0.16449508478658917	0.8693414158172836	0.9232319487772234
TOMM7	6035.398091002405	-0.07549984116316723	0.11557392217734715	-0.6532601796390832	0.5135885592586253	0.6672515656090648
RNF187	7620.919437017505	0.22371843038478179	0.08357470712059337	2.676867656406732	0.007431398248544679	0.04266107096180371
ASTN1	20756.153417137055	0.05743851797136395	0.11475410381051329	0.5005356328363542	0.6166979724706003	0.7495897503385546
CD47	6514.03740911322	-0.1926357944210017	0.09267821921874353	-2.078544409300027	0.03765924504818764	0.12083854754878001
LMAN1	5057.9823313999495	-0.23715706936906042	0.0855155580458635	-2.773262255294749	0.005549737553786268	0.035615277173949925
LPP	8405.95920516309	0.030857136997457593	0.1260700674692589	0.2447618028362033	0.8066408713331094	0.8830354176994226
NIBAN2	10125.776500747743	0.23186890435743182	0.1581613453357911	1.4660276432598167	0.14264075612643834	0.28675799355674186
CXCL8	268.07399844206435	-0.49397046923856425	0.3641096963847995	-1.3566528827524684	0.1748915301888048	0.3279558524915342
KCTD20	6957.083633225534	-0.1992695283775795	0.06173807650138021	-3.2276601356883	0.0012480716214812175	0.012839912085255653
PIEZO1	6896.799646630836	0.06339849357350107	0.18126658690028896	0.3497527848768691	0.7265242358507635	0.8292673797207946
TAF15	5854.2121450558325	-0.15005785330695495	0.11819890389927909	-1.2695367584357962	0.20424968889439565	0.3628916950312148
CD99	7501.2081869722515	-0.41208127729893124	0.15790985150560494	-2.6095982826271267	0.009064860257423358	0.048582955648837564
PCNP	4887.681836496381	-0.2510247200853881	0.13470306734066081	-1.863541232142492	0.0623861570965709	0.16860172223683967
ARPC5	4994.112985273459	-0.18496454342712576	0.0971530474159056	-1.9038470572652768	0.056930105887239034	0.15889095318901256
SERP1	5568.848389038973	-0.18615840693677696	0.07296306689429764	-2.5514060038960067	0.01072892602443122	0.053711910176657135
LAMA5	5296.590145603527	0.36448523992345316	0.2488319704969398	1.464784606236664	0.14297969305627398	0.287134298901372
SNRPD2	3429.262317836328	-0.08500868885056287	0.1320563971214038	-0.6437301842515936	0.5197504131443944	0.6718002444252517
ASPH	7782.004525412575	-0.19359100323298886	0.06372627336188652	-3.037852254966034	0.002382707436684313	0.0203952262718332
NAV2	10666.950257031805	0.13240705550831827	0.16538857315944877	0.800581642243606	0.4233738818881311	0.586695011841186
TUBA1C	1860.5465787448288	0.03620645055239106	0.2035195354486431	0.1779015978617322	0.8588002559525856	0.9160179090613888
UBA2	3840.425861920688	-0.053807748988143465	0.0722364044449859	-0.744884098282087	0.4563417889835185	0.6169923692817627
ITPR2	13847.551532406645	-0.1197438914261949	0.11470608726583664	-1.0439192398628585	0.2965227558222907	0.46343774484102473
AMER2	7739.873890373179	0.2270474240658299	0.24425877554021833	0.9295364048381775	0.3526111677712801	0.5213517756241725
SARS1	6491.0843117659315	-0.052839217940201244	0.07421866904350805	-0.71193971302862	0.4765021088894295	0.6351580376778582
PFKM	10179.707170249869	-0.10097437074784414	0.08320429289374288	-1.2135716467994597	0.22491133958460985	0.38686155260314015
RNF11	5941.959120277827	0.054426300735232636	0.09233056029928792	0.5894722241347905	0.5555445394589201	0.7022003229914047
VPS35	5864.0206302377055	-0.08146199859241375	0.060942064812405	-1.3367121518309932	0.18131661380303923	0.3357797770492873
TULP4	9532.190306286624	0.4258089731828069	0.1953935141432571	2.1792380113017242	0.029313991522946385	0.10291828997801297
ARHGEF7	4823.3300666496125	0.39971668627933393	0.09714208319799598	4.11476337669872	3.875767946638324e-5	9.649131218501856e-4
TCF3	2215.0169176057	0.4054421774944512	0.1473107714542731	2.7522914549416027	0.005917982561026525	0.036887096109117404
ETF1	5930.225122277786	-0.24070236458687203	0.07660176379550784	-3.1422561656600854	0.0016765128758463792	0.015920889522807607
COX6B1	5224.784922880934	-0.10625452449793739	0.12661420259069153	-0.8391990971299538	0.4013575938853596	0.5671769160700001
EIF1AX	5442.30002649617	-0.1847014875655321	0.1058973117676172	-1.7441565275126536	0.08113179941166558	0.19755048758737198
JAG1	4857.0352627131215	0.016814434254699792	0.1429625834877736	0.11761423055241436	0.9063733288612632	0.9472658044166268
CABIN1	7969.329090873046	0.22737052623933232	0.1339972275613355	1.6968300790794824	0.08972879025255379	0.21134977641115885
SLC2A3	2395.9228300492064	0.019131115824174726	0.16876582253266384	0.11335894636173735	0.9097459859134699	0.9490555084339928
TTYH1	15064.485444854738	0.33739201174076433	0.15520074510572313	2.1739071646268973	0.02971210787835207	0.1040344315682144
XPOT	5735.412288316646	-0.03849857304471346	0.06556414790254951	-0.5871894057394806	0.5570765067940056	0.7035426248532184
RETREG2	7557.939966731997	0.12064315973043097	0.05268396394800916	2.2899408224006628	0.02202474736654104	0.08542534314974337
GATM	16842.328873870014	-0.17603900175317208	0.11191372482927034	-1.5729884964666119	0.11572148188963075	0.2494626004731464
ANK3	9540.800905930968	0.498607281092742	0.2016933901461506	2.4721052124288376	0.013431997868570737	0.06174594029794034
SRP72	4068.620784576946	-0.15051632848779498	0.06516507057634698	-2.3097700525230156	0.020900888118553212	0.082351632164305
SLC5A3	6415.212046948552	0.10913677811388857	0.20795949811683118	0.5247982376480624	0.5997234567989517	0.7371126342160984
FKBP10	6999.656308599431	-0.019930782745152458	0.14460297074860085	-0.1378310738843884	0.8903739253246313	0.9368734232805819
ECPAS	5474.872012048778	0.18594050443789273	0.06574103905700991	2.8283779372067293	0.004678453846218028	0.031832093641170955
PRDX5	6194.592126024477	0.07054707403669168	0.0889940862407446	0.7927164266381642	0.4279430575715408	0.591193766992011
PAIP2	4549.278789455102	-0.2936632335059964	0.11309413887952141	-2.5966264601814095	0.00941442434539466	0.049533861164250056
GRIK3	19503.510903644485	0.15571932062067792	0.178044024160329	0.8746113291645912	0.38178542135151033	0.5481871008014791
ATP5F1C	4817.380918478599	-0.17216667860227808	0.10800068589429401	-1.5941257888934772	0.11090786383880953	0.24315665863598393
SNN	13103.901730811778	-0.1558535420158217	0.09584142462498668	-1.6261605315828052	0.10391550985961204	0.23303150385184535
INPPL1	8593.768475890982	-0.16853382365653588	0.11054390364555979	-1.5245872282284414	0.1273620849604608	0.26570748561002056
GNG2	7880.936157399381	-0.27246682928407706	0.13402637874584342	-2.0329343509366966	0.042059155982542534	0.13024525288103098
SACS	4727.813773608387	0.33147093038653563	0.14531510769117897	2.2810493392811684	0.022545527436621523	0.08644978900209502
MLLT11	3304.3297258891666	0.11412743337455117	0.1501957086218644	0.7598581505539588	0.44733937921587646	0.6086682270321692
IFI6	7363.235025774269	0.35250533113577115	0.17999363073008376	1.9584322495521178	0.050179313674705274	0.14702649406767693
ANO6	12428.171796021248	-0.36301181658409615	0.1424760275510738	-2.547879968466739	0.010837975450468695	0.053919715836876866
C1QB	12265.31140279493	-0.0054668088881709735	0.16573843989559048	-0.03298455621770589	0.9736869032934399	0.9858365138934814
PPP2CB	9041.937312822476	-0.03144802700996096	0.09376306088176846	-0.33539889498291536	0.7373242014112622	0.8370903673621864
RAB5C	8222.273040095213	0.008742776939245297	0.05450069937552221	0.160415866941552	0.8725534914633655	0.9252479313208256
AHR	9318.39804742183	-0.009713245402178222	0.19215953042568643	-0.05054782024425591	0.9596858430391428	0.977148029112638
CLDND1	7670.016852934343	-0.13641638683342913	0.16005911927691963	-0.8522875013288933	0.39405454136995355	0.5600854773209241
SRI	11354.311017109554	-0.2745881467326453	0.13790694645656346	-1.991111787970248	0.0464685987858249	0.13921978245190222
POLR2B	4120.083241749082	5.8699742098454574e-5	0.06975115661631623	8.415594084173724e-4	0.9993285328202833	0.9995789492585109
CCDC50	13531.89397045591	-0.2846140221174624	0.13625574821143613	-2.0888221293666813	0.036723737604291644	0.11876762775880398
FBXO11	5134.372008695433	-0.007915679240874109	0.05635457669012581	-0.1404620477303853	0.8882949366878853	0.9358463154334363
CDH11	7062.282447458277	-0.039459631143674574	0.11441459745273092	-0.34488283857290913	0.7301824528072904	0.8321786056599649
H2AC18	2404.8783083387693	0.5681148089591573	0.3119729486467709	1.8210386875639055	0.06860097619396721	0.17831488819682167
COL11A1	5260.203341738056	0.053329865436248014	0.19788468604873363	0.26949970965976777	0.7875451656113186	0.8703260758762957
NOP56	3806.0790246004335	0.04165869909915086	0.06729408758703426	0.6190543715340805	0.5358805408320675	0.6854485661679137
MAOB	18126.57460007999	-0.3522605418301648	0.18242576802806257	-1.930980176966976	0.05348550389654435	0.15286131483558918
SIRT2	13888.995031095385	-0.18652784620663457	0.1491521639251504	-1.2505875965717839	0.21108497820293198	0.3705824093212301
ATP6V0E2	12480.261290157523	0.16486315770455975	0.09572645271610164	1.7222319748283015	0.08502750479325034	0.20433815436319167
ZBTB18	4886.475722614534	0.3499689178599721	0.1891319393072142	1.8503956504750065	0.06425654545392057	0.17152744801843484
PRPF40A	3639.7673449225085	-0.10824439214080557	0.05959795430416074	-1.816243416483318	0.06933304077814799	0.1793597639751809
PNMA2	10892.9778056704	0.11732960997975449	0.09982882389816991	1.1753079461242195	0.23987153661535757	0.4031827966404453
NDUFA13	6080.112845690615	-0.021499343497845266	0.09846398959349467	-0.21834727179555283	0.8271585453013812	0.8963192091199023
UBE2J1	3016.390413914714	-0.1550086213271703	0.0714719951234355	-2.1688022149019783	0.03009770302224709	0.10485814151464891
ITGA6	3597.8770819674737	0.3695553549485391	0.131141318667631	2.8179932816228015	0.004832482099107746	0.03243776521121931
ARL6IP5	7624.223684914384	-0.23921855857078908	0.12295838483526994	-1.9455245682616558	0.05171187573523036	0.15006672452835823
PLXNA1	6144.442961301055	0.37252108467873357	0.17800697564417445	2.0927330703229376	0.03637298940406847	0.11797577142841818
UBE2V1	6018.564529351404	-0.10920930083599678	0.05606322925725611	-1.9479666491359329	0.05141895387633018	0.14966175944685636
DHCR24	8525.713101740705	0.016437334926651524	0.1790072780237515	0.09182495319810709	0.9268371180303221	0.9591146291404343
XYLT1	12567.424411508842	0.1983904445734628	0.18654315124648072	1.0635096665185428	0.287550883842006	0.45406393069245926
ITGB2	7443.78719855872	0.10658216392957334	0.15324743711602143	0.695490677921625	0.48674785122838854	0.6446367527604461
REEP5	7497.116478328383	-0.1735434705758712	0.11910782728239122	-1.4570282620001052	0.14510857898683419	0.2900476103100216
S100A11	3793.806155913088	-0.21895695124788883	0.17952849506217486	-1.2196222731776312	0.22260809896008274	0.38400057404883187
BSCL2	11439.68223154258	-0.21918039036644002	0.14155060436237152	-1.5484242639143748	0.12152018311182575	0.257550312800246
ZMAT3	15840.215158145214	-0.1606577884220887	0.10449469679524849	-1.537473128774072	0.12417749042940056	0.26143204076864834
AHCY	3607.5647128400997	0.025696207252805206	0.07719301662293279	0.3328825375269928	0.7392229514696818	0.8382006526390591
PLXDC2	11666.265204079791	0.017878956211784824	0.13095128827110383	0.13653135030463123	0.8914012426301382	0.9374580536840779
SMC3	3984.8055617405885	-0.2330204538606785	0.07864459641864596	-2.962955682552544	0.0030470043503473014	0.023755128317323525
SEC63	5667.730767945219	-0.2989424976132005	0.0842373586275497	-3.5488113882458774	3.869741556022154e-4	0.005630638533823244
GARS1	3595.68578076624	0.07565897103485444	0.07316227900045445	1.0341253999808355	0.30107754332991243	0.4682342313474937
PACS2	9205.998725626174	0.3745600267017501	0.15528852893139786	2.412026369746991	0.01586413410030067	0.06900581396698166
THBS2	10846.972391760284	0.16031069541893903	0.16861274774359353	0.9507626058186343	0.3417248991560293	0.5104984615011791
WIPF1	8093.039940505523	-0.17897614433402742	0.10706968385185829	-1.6715856243832659	0.09460606145419248	0.2188770451920315
NR4A1	2841.986584367703	0.16574925253140876	0.29360489109580523	0.5645316462978257	0.5723923692172217	0.7157145892634676
CGGBP1	4021.5114035794804	-0.19686907378633195	0.08522743811291845	-2.3099259832907175	0.020892252271252396	0.082351632164305
TRIM9	16639.674871220795	0.0533622332807349	0.10546493336910731	0.5059713364059804	0.6128767719067554	0.7471443900624448
CRIM1	6341.620327227568	0.15710089698528906	0.12659197580491421	1.2410020144356615	0.21460500471243849	0.37472950297921415
SHISA5	7039.286063342449	0.061297537402911356	0.09333303277994151	0.656761444229904	0.5113343190300015	0.6655666270982458
TXNRD1	5122.928882969701	-0.22212205566193297	0.1056222169486126	-2.102986114843622	0.03546698327034158	0.11610637634290336
AP2A1	7563.894364528476	0.29871272663686277	0.11895347196893159	2.5111728282708796	0.012033076907094995	0.05780340725157945
PRMT1	3904.572845819797	0.05069955460543652	0.07803460671420118	0.6497060309552368	0.515882127504127	0.6690878887535926
APH1A	6247.685689177337	-0.0818103554592863	0.07275167211228126	-1.1245151222507206	0.26079455885826897	0.42617560621285083
CAST	6450.111138838162	-0.11054916116527967	0.07904606125611588	-1.3985410456707148	0.16195065586753601	0.31116719022383876
QSOX1	8197.218072534997	-0.1328533429742318	0.13697659344239307	-0.9698981383275869	0.3320972681263993	0.5005493751810738
SPCS3	5710.1178131474135	-0.3470851547298011	0.09136815323826983	-3.79875418762895	1.4542523440537445e-4	0.002808420517044648
TCEA1	4733.404346975416	-0.19095601542590335	0.08794704544603203	-2.1712612908989866	0.02991142661613695	0.10439794046290876
SCARA3	11577.578077336948	-0.5689313571010978	0.19114423410148565	-2.9764505310635254	0.002916061233564355	0.023019006771214996
OCIAD1	6121.9039491482845	-0.16670884803898703	0.11132987569308084	-1.497431367825986	0.1342810513890566	0.27509353531446995
ACTA2	2544.9077289572583	0.009688966048501339	0.21052942384671217	0.04602190929642185	0.9632927873156645	0.979633961806962
ATP5MC3	4163.618125891168	-0.12077012025022422	0.11323703252682318	-1.0665249482020525	0.2861864070959656	0.453078030800395
STRAP	4444.169878087459	-0.016094448962961454	0.06334487490203289	-0.25407657664258715	0.799436398845694	0.8781187741861296
CSRNP1	2837.4493562764715	0.10469271154515308	0.1508637475870805	0.69395539498131	0.4877101822769861	0.6452192610073213
KIF3C	10823.12425071621	0.10617320958216701	0.12720305331980475	0.83467500827385	0.4039007166884854	0.5689993195565528
PRCP	8808.643413922966	-0.15799750434179202	0.12102538911846729	-1.305490570967172	0.19172585577602502	0.3478135317251779
SATB1	5337.132386082129	0.0870151110795666	0.136460929645888	0.6376558572872704	0.5236977264154308	0.6753608062598396
CAPZA2	5712.471795592259	-0.24508149682148414	0.12995728462740389	-1.8858619393606828	0.059313561583917054	0.1632827356246912
