gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
OTUB1	3196.1480787081555	-0.2766879666305338	0.07286263731334527	-3.7973915964726763	1.4622668998282864e-4	0.0028152164188816283
MEX3A	847.6273306790206	-0.6506747750368757	0.18881848403499474	-3.446033254436481	5.688803493863148e-4	0.007502579497688459
PCYOX1	5750.5300887910425	0.25035638474475286	0.07549926764145556	3.316010771570528	9.131230922564993e-4	0.010394153070125074
CRIP2	4619.754227229044	-0.5133064019510054	0.15396343385367992	-3.333950075696735	8.562202430497816e-4	0.010029701812424519
SHANK3	6321.6842902091	-0.67837097983337	0.252861581718379	-2.6827759884413602	0.007301387909125484	0.04223870541631772
NUCB2	2297.6698778250466	0.3692120697917272	0.10928916240563236	3.378304505815294	7.29342696925039e-4	0.008967021350798092
TMEM106B	5323.554129453887	0.37790301252879516	0.11409707568756092	3.312118301468395	9.259238234829011e-4	0.010480092425527165
PTK2B	3056.2823225483553	-0.725769311832578	0.1766493187221315	-4.108531621195831	3.9818269258240376e-5	9.872127833694172e-4
CPLX2	6737.743794472165	-3.474810742871828	0.5788003993654826	-6.003469843284721	1.931446535558152e-9	2.2239492560873915e-7
TYRO3	14265.11611113714	0.28042493841758265	0.10721133572681799	2.615627690080507	0.00890636127360835	0.04817499011559387
LEPROT	5608.348361403803	0.31316330662495073	0.10353050829730641	3.024840810456046	0.002487640232750917	0.020875607419195672
MICAL3	5809.797808334782	-0.5694530665988601	0.20506490583240786	-2.7769406192995962	0.0054873202962627396	0.035366340445503935
STK17B	1688.3553254456044	0.46906495778137847	0.11259937481346716	4.165786520204348	3.1028095485057125e-5	7.956347825129745e-4
ANXA7	5746.0259445216725	0.2680062294837259	0.09162862881715163	2.924918040829165	0.0034454695492856335	0.025986510943090995
AGAP2	7913.820023002743	-1.3341509268088443	0.2520493807138033	-5.2932124769778515	1.2018614090927035e-7	7.59999986278669e-6
MRTFB	6961.267023348985	-0.40559397106890077	0.12483233191825234	-3.249109944805869	0.0011576672429465561	0.01218195539040862
PCGF5	6905.906214204465	0.3333597874373977	0.10577557065324007	3.1515763552837552	0.0016239169769430124	0.015544688888003656
CNTNAP2	1685.4187324089132	-1.7321261162688446	0.3167961618709243	-5.467636053540899	4.5607711430666085e-8	3.350627879645561e-6
FAM53B	4301.205064487803	-0.5714690878789418	0.13420090245386665	-4.258310320047154	2.0597788657155037e-5	5.631473040397981e-4
PLOD2	3973.7581198087023	0.4479005904087973	0.12960881286291706	3.455788078874906	5.486865228690195e-4	0.007306923226625706
LAP3	5381.503503773262	0.30714891170773884	0.11308300593232376	2.7161367809019574	0.006604862422457684	0.039526850329300735
KALRN	4028.6059047295944	-1.0652381551692756	0.20644147674601798	-5.160000654712536	2.469489788695093e-7	1.4217375105588337e-5
ATP13A2	5013.5771219213675	-0.36143674276479243	0.1332550619856571	-2.7123678258743795	0.006680441741922001	0.03982675272996384
RAB5A	7917.964273129195	0.3878894901451515	0.10619458317044918	3.6526297157978744	2.5956839993590455e-4	0.004252163596761228
ARHGAP32	5781.495459213641	-0.45831517644501285	0.1287566609221229	-3.559545371576698	3.7149734967400436e-4	0.005471932057006398
SEC22B	4154.492317567569	0.24403946699461868	0.07235040465657597	3.373021452374666	7.434815984910484e-4	0.009094169705751078
PPP1R16B	5559.781905144938	-0.677835242870139	0.2323112989756693	-2.9177885271139172	0.003525233400366369	0.026417190218640342
STX12	6610.563138044991	0.2463933200403428	0.07421449943934105	3.3200159254827484	9.001231315401608e-4	0.010287321829302632
AHCYL2	6177.841500843354	-0.30775831222328076	0.10919897474816227	-2.8183260230514215	0.004827476473186816	0.03242233918475161
SNX2	3182.6051660429193	0.22622472580060649	0.07564101591935175	2.9907679458166805	0.002782768730590575	0.02241504044062805
FAM210B	3099.8689176728594	0.239143011482507	0.09174172261502848	2.6066985082241336	0.009141981585796141	0.04873437857615408
HSD17B12	5720.438821715156	0.35162342395127205	0.09391865229033865	3.7439147110444995	1.8117517456057883e-4	0.003282258268325161
SPART	4908.701338899558	0.24726730189470464	0.07332556488768022	3.37218407077351	7.457458950455386e-4	0.009112558258337065
HSPA13	4038.372695407875	0.31272434186772297	0.10096896875285453	3.0972322063939255	0.0019533679681389307	0.017747785598227386
DEGS1	5045.0048963773515	0.29761587070804596	0.09160778480132133	3.2488054519985865	0.0011589070962720566	0.01218429541515178
FBN2	607.207222982556	-0.6855717616567117	0.2628807872882447	-2.6079188545072065	0.009109454613458993	0.0486730277529875
RAPH1	4335.022223431536	-0.3268525923247948	0.12219534980341613	-2.674836586258188	0.007476568355544226	0.042838232563465126
ALDH1A1	1554.602320965172	-0.8351012328479663	0.31136499171407267	-2.682065277315576	0.007316918079477052	0.042257242079870375
WIZ	3561.1005777142877	-0.49879821841112065	0.16510088213643595	-3.021172339945005	0.002517979988814196	0.021041737868841587
LPGAT1	2545.2541822931266	-0.3952996860172927	0.10540809161734392	-3.7501835006398108	1.7670521184840282e-4	0.0032187514278772525
NOL4L	2732.3185539795254	-0.39086055224955485	0.13959619698273568	-2.799936966032777	0.005111258633552536	0.03368592302520177
P4HA1	2725.1465717210717	0.5071661838440592	0.11237675094141863	4.513088157428951	6.389044926403304e-6	2.1491239604966167e-4
AMPD2	3390.3192607706746	-0.3214456794649088	0.10398048448037445	-3.091403940569053	0.0019921242707953896	0.01805881010051082
AIDA	4529.631045739036	0.3613794232688049	0.07952692678220766	4.54411402390134	5.516679127507317e-6	1.9260126108425692e-4
MBD3	3940.1338488375477	-0.3790043255725828	0.141156532818008	-2.6849931633077873	0.007253128983805883	0.04206112328381378
SFRP2	975.4041196022464	1.0502734070279833	0.2963382757225426	3.5441706086301847	3.938502958733464e-4	0.005696083687298699
ULK1	2594.0641322541633	-0.54459564237474	0.1797637301447899	-3.0295079098330784	0.0024495248940187343	0.020715438280984707
PPFIBP1	4772.945529209144	-0.3099586711119664	0.11885941492341986	-2.6077755078272107	0.009113269997112235	0.0486730277529875
GSK3A	3287.5940677540502	-0.2945752696195341	0.07441107873924442	-3.958755532248117	7.53413050475997e-5	0.001640385687172739
MAGT1	4591.641893029099	0.2522641125448686	0.08368950522850722	3.014286102613254	0.002575847722200353	0.021302331818611346
RNASE1	2471.1577603959145	-0.7143977028146795	0.2493353310267683	-2.8652084719513047	0.0041673479135392235	0.02959904582718399
RSU1	4134.1749200385375	0.27901731492551185	0.09680483560871612	2.882266295593912	0.0039482590078361345	0.02854579670564626
DERL1	3121.6672551842753	0.19527119912966046	0.07135583625329739	2.736583430071382	0.006208085076149233	0.038110511920289206
RUSC2	4863.908964905302	-0.4744425840741169	0.14281485023593635	-3.3220815852855434	8.934856474864955e-4	0.010275866613846428
TPPP	9127.179962893286	-1.0181678823908589	0.24703293370634621	-4.12158762443059	3.7627029928386806e-5	9.505984881696878e-4
ZER1	4657.334062566894	-0.2979448185754012	0.09848997468507796	-3.0251283902557677	0.002485276024601778	0.020870392983594874
CAMKK2	3935.8072870684528	-0.7362237894046935	0.19632847921465946	-3.7499592129969552	1.768633352436937e-4	0.0032187514278772525
DNAJC6	6634.078390176707	-0.39852491721427336	0.13197881674035233	-3.019612745872004	0.0025309807092064513	0.021109572141387326
RAB11FIP4	3735.828246442078	-1.5415860263324062	0.30909429483694534	-4.987429571113986	6.118791415152735e-7	3.053021966518917e-5
RFC1	3506.4656835323126	0.12632723498982446	0.04729424251787325	2.6710911997815248	0.00756051020921138	0.04312787653327456
PARP6	1746.2555966147895	-0.35119730411804245	0.09401801619591829	-3.7354255953050983	1.873979830528627e-4	0.003359417435715615
USP8	4417.207356274404	0.1558585447065865	0.04994167711753867	3.1208111882140144	0.001803536304594062	0.016791306894674507
PRPH	1027.7946430468296	1.1283334872213646	0.39009241818925483	2.8924773582088674	0.003822167301561908	0.027959959337937598
DNAJC3	4910.416925974035	0.24306460023990503	0.08120984298465	2.993043593075882	0.0027621029318945552	0.022348772033403578
MCM2	733.5667924155532	-0.352842170630088	0.12913579212539236	-2.732334427371415	0.006288727130452841	0.03844181081530004
SERTAD2	2165.1786800543064	-0.270434511220212	0.08752293442501868	-3.0898702494018244	0.002002439519896055	0.018108729526507467
UBE2O	3339.331863508567	-0.37710250327505696	0.12919618562321805	-2.918836198266888	0.0035134078733861577	0.026378093594858456
RRM1	2233.8399807811816	0.19568554187039214	0.07071717168195378	2.7671573567799923	0.005654745349247593	0.035991000705576745
NEFM	1694.2049822216313	-2.134074222546011	0.4226102979407214	-5.049744961125753	4.424003045299196e-7	2.3161021055476357e-5
OBSCN	882.3758513598048	-1.0634161213855942	0.31975595678949237	-3.3257116835689846	8.81931034516504e-4	0.010184304858568114
RNF141	6403.356876212226	0.3202559673074134	0.0985663069332963	3.249142402425032	0.0011575351522616828	0.01218195539040862
SYT4	1400.3526407413847	-1.4071062944884467	0.4970876709010217	-2.830700451568079	0.004644619723199342	0.03165070161003012
LMTK2	3891.508276935895	-0.6613952692946174	0.17176359123742255	-3.8506138846409823	1.178221266206508e-4	0.002391389773359819
IDI1	3906.750952865139	0.36289276529768144	0.13305730004804625	2.7273420185637534	0.0063846822699422335	0.038809425746109294
CD69	245.6623866393018	0.6875791488964076	0.24613384009362652	2.7935173344504776	0.0052138234540530255	0.03419251690157995
TMED5	4734.822328175585	0.3878577240434287	0.11150627094046893	3.4783489822783022	5.045126277316862e-4	0.006873195355047716
FABP5	4832.183334886912	0.7102330542668164	0.18137208617316491	3.915889535442194	9.007148500636478e-5	0.0019124220442397488
SEMA4D	4159.279163377135	-0.5549715746427952	0.18218553415784028	-3.046189024876058	0.002317620824232791	0.019966553503732134
GPSM1	2859.161481471726	-0.5325477955044203	0.1796026133900131	-2.965145024632659	0.0030254027087734015	0.02363287504080984
SLIT3	1518.1509111912342	-1.3323846463148048	0.2554458603859178	-5.215917941680046	1.8290914122345176e-7	1.0897198836571319e-5
CPXM1	1033.1996292932843	-1.4522489974930017	0.28598880182004444	-5.0779925236611705	3.814437015526019e-7	2.030128144929959e-5
DAPK1	1898.4703010301205	-0.5765546358986559	0.1966962470960141	-2.9311928641791525	0.0033766307645433577	0.025591869243928297
ATP2B2	6252.948171499493	-1.1297602680317116	0.2754829359259609	-4.101017234458933	4.113379195949209e-5	0.0010135332483846046
CHN1	4977.0819823453385	-1.2723906319676828	0.2254755118217926	-5.6431433359970935	1.6697322244558318e-8	1.4702237785190135e-6
NEK7	5004.8402766592635	0.31490447385532383	0.11095160048448854	2.838214793479691	0.004536664243397008	0.03125753181878729
CYC1	2943.7259936072533	-0.18374973848158163	0.05994250576354216	-3.065433053573491	0.002173550312967621	0.019166616345940544
ZNF770	3137.3617640837006	0.27087253809946854	0.09490020737261833	2.8542881580427792	0.0043133387851960504	0.03018832960416289
ATXN7L3	3390.8703150973224	-0.5081348555880444	0.103691643378008	-4.900441723501654	9.562141908639108e-7	4.508135801415485e-5
NAXE	5838.993122872974	0.26912336836869666	0.10018500198674113	2.6862640418404493	0.007225596342200181	0.04196242298634683
CAMK2G	5211.483565037184	-0.5664968813025835	0.14306537063902314	-3.959706522775144	7.50419251234366e-5	0.001636843448730698
TSC22D2	3025.78412875939	-0.5248890135283896	0.15836421334497544	-3.3144420853781433	9.182619984992071e-4	0.010422926475855928
MAP6	3340.1877869831424	-0.4132591455223346	0.10939283294120977	-3.7777533903380087	1.5824946334852294e-4	0.0029609958181227537
CORO2B	4120.985570623358	-0.6227759722077616	0.17897959853113618	-3.4795919608648602	5.021779883116553e-4	0.00685699134553258
HEXB	3504.1815856975113	0.3378544438986903	0.12452996701523075	2.7130372873010455	0.006666960425823	0.03977919835537141
KCNAB2	3212.3842620296255	-1.522112855000602	0.22498882558467465	-6.765282013651626	1.3304977897843722e-11	2.700459497062349e-9
SEPTIN5	3711.1324480749386	-1.3712671302620971	0.21747828699876456	-6.305305918976118	2.87625217155709e-10	3.9589792821145e-8
FAM171A1	3931.031958440646	-0.46288810845705425	0.1404454833592083	-3.295856138521417	9.812224755984158e-4	0.01089994354850745
LMBRD1	5729.064289020443	0.45007059532963223	0.12585890098446204	3.5759933688376626	3.48900495121903e-4	0.005255450854194702
JCAD	3727.921329055076	-0.461725861132366	0.156572011053839	-2.9489680692266034	0.0031883691631859677	0.02461935589145093
BICD1	3996.144313662624	-0.4426212130934278	0.13246911221043833	-3.341316369587249	8.338215233144197e-4	0.009837450977034656
KIAA1549L	4388.352661448006	-0.6648048788676736	0.18739773670130588	-3.5475608754406096	3.888158867671166e-4	0.005643721507922693
TSPOAP1	4901.434704640572	-0.7288251680890685	0.22986606566620885	-3.170651422500109	0.0015209753759340308	0.014761706179541706
HBP1	2394.216423401273	0.18236335218338115	0.0633306707979168	2.8795424063213906	0.003982527350785944	0.02868407367115817
LUZP1	3053.3894082498923	-0.3455972680007156	0.10194898064062766	-3.3899041052598005	6.991707641337445e-4	0.008739634551671807
ACBD5	6335.203811648801	0.23665506559349386	0.05858985642582484	4.039181524417981	5.3638043030677786e-5	0.0012587466089884055
FGFR3	5777.829422743353	-0.9356993473747957	0.2582241215227415	-3.6235938837045856	2.905376760068526e-4	0.004596022021376565
UNC13A	4629.029611751339	-1.20521567188046	0.21852212825937545	-5.515302644544657	3.481802666883676e-8	2.7074407101254555e-6
IPO8	4725.552045827271	0.2079511407097363	0.06434575991291602	3.2317769032671664	0.0012302306422406547	0.012700010293820552
NEDD4L	2019.694695007165	-1.1774894458507943	0.2610015015712773	-4.511427860614174	6.439268356333835e-6	2.1599506601427916e-4
PTPRN2	5146.910547503685	-0.6771678454693596	0.148802389781946	-4.550786089266959	5.3445862768399655e-6	1.8823947254458407e-4
EBF1	828.5746841048384	0.8072646082987736	0.22560368608415673	3.5782421037111973	3.4591296039345945e-4	0.005223591047555708
THSD4	490.92731351421907	-0.577189078591279	0.2213740027075907	-2.6073028970510084	0.009125859338339927	0.048699717280133975
ARRB1	3881.566261677601	-1.2598806605597852	0.1992884767434812	-6.321894176457929	2.5837630780457734e-10	3.7277786577829084e-8
ISYNA1	1076.5588910205272	-0.46508309544247645	0.15007802458238625	-3.0989420119077207	0.0019421302845688494	0.017712879023390686
ZFHX4	2951.6689123076144	-1.2229302144984444	0.37206652205151547	-3.286859048095492	0.0010131152962513585	0.01113144196666577
SYNGAP1	3752.3418462437994	-0.5132071076763383	0.14114154138096294	-3.636116643300023	2.7677904106787154e-4	0.004433179916053205
ME2	3485.8934345972393	0.1743997503641382	0.06551978834355571	2.6617874503755408	0.007772694269334343	0.0439669408952663
MAPK3	4999.5517736723095	-0.18626771103488246	0.06454576363747008	-2.8858239571086335	0.0039039045556503124	0.02831572201932919
CPSF2	3616.1177102268125	0.1624955493852287	0.051158941745366546	3.1762883250012863	0.0014917260909439742	0.014539752444673837
WDR13	3625.3424856932966	-0.4862923504464266	0.10228866868449792	-4.754117505882891	1.9931509513761613e-6	8.493944000971364e-5
INA	1163.9501425216795	-2.266713909346602	0.4294616644982338	-5.278035495892147	1.3057617556137097e-7	8.144008866392799e-6
FBXL16	7968.956395614738	-1.788026158372589	0.2853644202429755	-6.265764165168741	3.7100147003050016e-10	5.048571140471863e-8
ZNF385A	3851.8468052038215	-0.435640627511395	0.16521389575491616	-2.636828007237593	0.008368525025494735	0.0461069745603998
RAP1GAP2	1906.0377740862975	-1.513518616738795	0.2673697791453499	-5.660769222223888	1.5069597017781e-8	1.3671092749085415e-6
TOLLIP	5775.471239785104	-0.4828567221438099	0.11217747344512499	-4.3044000485535445	1.6743886459308273e-5	4.7401427978774606e-4
CHURC1	4607.726810851843	0.3147173488135079	0.0910271392389652	3.457401292018079	5.454120082996109e-4	0.007281280712806957
MTREX	2822.038605904547	0.18841331275992013	0.0708119784614719	2.660754816537628	0.007796570772309989	0.04406037517622091
SAR1B	5432.010713162278	0.23652812667563144	0.07187442832127	3.290852285021028	9.988434784098583e-4	0.011024101985214797
EFHD2	2255.355644682462	-0.6442344017159438	0.156402485681883	-4.11908032603966	3.8038753915981894e-5	9.544084021178445e-4
AP3M1	3057.468280192863	0.21979749245868305	0.08393579214128745	2.61863844793056	0.008828145979155197	0.04795515652061752
FAM8A1	3396.2787198759725	0.21544757471650577	0.07536924566240231	2.858560846973967	0.004255674831552621	0.02999511836835941
SFXN5	7630.683109837503	-0.45069174867293277	0.13322918545143306	-3.3828304747628026	7.174290298469614e-4	0.008884397758446082
PHACTR1	3568.923440974218	-1.0873904002677441	0.20400608589744085	-5.330186084813193	9.811218440467915e-8	6.420182558721491e-6
MAOA	4231.8904330617715	0.40066092147532884	0.14896373539021496	2.689654098870343	0.007152611507952597	0.041599088299044365
CELSR3	1333.1844331856034	-1.0192190347269114	0.2466296925833849	-4.132588513778875	3.587005608112269e-5	9.119828483470153e-4
WNK2	3127.257642460619	-0.9175306125560434	0.2977297622440864	-3.081756441278546	0.002057831378097681	0.018348868765986397
EFR3B	5268.937996149859	-0.6935162430571693	0.13650391058377162	-5.080559524568072	3.763247901242435e-7	2.01574824169423e-5
DENND2A	5955.910898932614	0.3631627473851172	0.11503015504606914	3.1571090836109184	0.0015934172598507435	0.015326242318644703
SLU7	3631.123495315227	0.2388810560959486	0.07613774243058506	3.1374854109147896	0.001704037542277458	0.016131106378476333
IBTK	3476.9098777500703	0.2126228938015372	0.07712699694737285	2.7567894799095987	0.00583719190700921	0.036616224770264695
KIAA0513	6733.385515850366	-0.9542362041844684	0.18691725592844396	-5.1051263268586125	3.305736049288231e-7	1.824248349780026e-5
R3HDM1	2594.503323681089	-0.4717821902966602	0.12198648119632183	-3.867495690259205	1.0995877121324456e-4	0.0022706534270253024
RAB8B	3300.3796651220514	0.35288258984749304	0.10658328081895861	3.310862521176245	9.30088911196774e-4	0.010517294345213757
HSPA12A	7847.683692671871	-0.35787531941276746	0.12810663921695936	-2.7935735540347406	0.005212917235030686	0.03419251690157995
PSD2	5972.530342642504	-0.4765226704981686	0.18079391615073764	-2.635722930526412	0.008395825519831982	0.04620404898896507
SCRG1	12360.362463646366	0.7514549202174283	0.1993019717217473	3.7704339486744356	1.6296393110243776e-4	0.003030268749924988
CAMK2A	7367.262538465426	-3.5314903482774884	0.3584885626137819	-9.851054445165504	6.782858665681892e-23	2.0306183130385167e-19
GATD1	4765.846476409885	-0.407091677676634	0.13421017907938013	-3.0332399559340057	0.002419431329240061	0.0205480072110991
INPP4A	3598.4169769015384	-0.36095827255766927	0.11531948139304497	-3.1300719375194745	0.0017476349986881054	0.01638835482324985
SHANK1	5328.0795054311275	-2.2269377821348972	0.38285655230866733	-5.816637507458646	6.004315280639409e-9	5.99180629047141e-7
SH3GLB2	3779.0516950694455	-0.5075624987017875	0.14016017162583796	-3.6213033475497	2.931225726111332e-4	0.004624694080393043
CDIP1	5216.733567284526	-0.3271006596165596	0.10483923207599938	-3.1200215142690086	0.0018083783144994831	0.016791306894674507
GRIN2B	7796.743375725569	-0.6502330661551454	0.221604515557741	-2.9342049484804904	0.0033440331973356376	0.025457595383403853
HSD17B11	1995.645419331303	0.4056074850766802	0.11953242684798952	3.39328411354431	6.905997009389923e-4	0.008677787427853549
FBLN2	2400.897790809319	-0.8753417324878116	0.28120865506607073	-3.1127837522715924	0.0018533175968633907	0.017151065086892663
ANAPC16	2578.966078985497	0.2610969367299233	0.08543190195297139	3.056199508160922	0.002241620449649195	0.01960803863005779
KDSR	4190.789987771683	0.17006757523661767	0.06536992910636472	2.601617862548043	0.00927851762080933	0.04916382677397864
ERP44	2399.1217210386117	0.16316492142889294	0.05518492118164613	2.9566939289778262	0.003109566185756275	0.0241956173323141
C5orf15	3196.891177267622	0.3533210891522377	0.12300308033277495	2.872457244130439	0.004072931883166034	0.029188126451773346
SHTN1	4833.589299683506	-0.5131665894617854	0.139976561575478	-3.666089405868684	2.462878499684511e-4	0.004113384941941705
NAPB	3372.4992441323734	-1.6999987893009696	0.26278561415301827	-6.469147083184972	9.855762814221987e-11	1.6167501328809355e-8
ADGRL2	1063.7108499816322	-0.8457390541072283	0.1913042657598344	-4.420910588418237	9.828583914558767e-6	3.081080952273331e-4
TMEM87A	3713.8569004152337	0.3045624586106903	0.09174412884075686	3.319694267731604	9.011608015814999e-4	0.010287321829302632
MAP2K1	3596.903211845263	-0.2798725552093563	0.09324070372123154	-3.001613501825463	0.002685529036120884	0.021891906199828174
UBE2A	2732.69851131259	0.24415640870229893	0.0826555340387009	2.9539027427731606	0.0031378287745189633	0.02438384138537611
HLA-DRB5	5639.789834129936	0.8305332909182895	0.295026789937634	2.815111438164164	0.004876032238612127	0.032591949824478515
LSM4	1959.3867563648466	-0.19830525091557433	0.06626148135279916	-2.9927681492619858	0.0027645968364108666	0.022353846803524733
DNAJB11	2143.256954376446	0.27342844701203534	0.07879756802385672	3.4700112436116335	5.204365782673658e-4	0.007010380230316879
YES1	3341.089521721024	0.2949395896661464	0.08265859613379933	3.568165967744337	3.59488777004941e-4	0.00538783242131936
PAK1	3151.8085955051442	-0.6788198861397474	0.16255957452941697	-4.17582223689265	2.969116200273096e-5	7.663363628215222e-4
AVL9	2396.5054113711403	-0.34387448244290847	0.07401625319575135	-4.645932043242732	3.385444435443902e-6	1.287006257601293e-4
ERO1A	2144.399871732608	0.24244751406547188	0.07922113802402178	3.0603891854211422	0.0022104954424925437	0.019378245185833247
FBXW5	3185.600787647336	-0.4201429921701678	0.14311980767137966	-2.9356033871626406	0.0033289965602296685	0.025375387529440026
FAM219A	5296.87300236079	-0.3046457150207556	0.11492538296757278	-2.6508131376574493	0.00802982535710938	0.04495425836904386
NPTX1	4494.62732330594	-1.3104766525953944	0.37101637394884157	-3.5321261933741295	4.122325836997152e-4	0.00588377257425994
ARHGEF4	7250.887648997054	-0.45292377323693517	0.173588559063054	-2.609179865779149	0.009075952335858093	0.048584948244032485
TMEM263	2790.909868008139	0.33022878432514746	0.10250005584933307	3.221742481882717	0.0012741359701265674	0.013063166303309627
FOXO1	3050.879593847824	-0.29347478598714394	0.10648611949219605	-2.7559909910009592	0.0058514608639588205	0.036667317554111394
CDK5R1	2211.8648095137214	-1.1972559907158844	0.21754102721574603	-5.503587098209789	3.72140547076414e-8	2.8566558020769602e-6
AP3B1	3227.825068582123	0.2059304268292597	0.061836266513794556	3.330253238741707	8.676703209024237e-4	0.010092856004240043
PGRMC2	2445.3992349868226	0.23836182532418984	0.08478752486358979	2.811284156574658	0.004934418581400533	0.03286410595788175
ZFTA	1763.6574604569646	-0.41303481851113677	0.11809166894125957	-3.497577959683049	4.695034678940042e-4	0.006499773442810058
STMN4	2873.2478927560705	-0.7901624286336996	0.22172813156555993	-3.5636543863630883	3.657274275356823e-4	0.005435760784988516
SEMA6D	2752.816725410681	-0.49936602115288403	0.15602585888071793	-3.2005337111116323	0.0013717332191126668	0.013785564347372265
RYBP	1671.2307374854608	-0.3087620304403792	0.08690887549109072	-3.5527099930320842	3.812845594052725e-4	0.005581763568310682
CBFB	2748.216580702991	0.2669365865199693	0.08749533537432476	3.0508664876585074	0.0022818201556463716	0.019786239220756913
RAP1A	3763.1292908311502	0.2920471893124356	0.11205821924758694	2.6062094442815678	0.009155046113946241	0.04873437857615408
NCOA7	2277.2464127107687	-0.37229432194244505	0.12502036757646773	-2.9778693596844064	0.002902596747839582	0.022987927626690084
REEP3	4535.915211452061	0.317426609339041	0.0971755033062491	3.266529099815098	0.0010887461751488878	0.011724582236877638
SPRYD3	5231.730238714776	-0.3163983328450602	0.09858285031957151	-3.209466269431308	0.001329816485271904	0.013461160110846197
OSTC	1235.0505994155242	0.423856753547381	0.15724262685333656	2.695558844502903	0.00702706646871189	0.041128602621126525
NOVA2	4452.9184394250005	-0.44333754805828923	0.16813796997465189	-2.6367485471908925	0.008370485402447529	0.0461069745603998
SPINT2	952.3712978321014	-0.5745208799749468	0.15063199298560126	-3.814069432314187	1.3669703553924784e-4	0.0026835196730860536
ZBTB7A	4220.474224418365	-0.5622548609049545	0.20743578115260203	-2.7105008488932127	0.0067181676585142056	0.03994541097850427
RGS12	3742.5713111126124	-0.460720137391917	0.13631234631096126	-3.3798856072868375	7.251600467911596e-4	0.008937447277270921
TMEM59L	6194.169905732892	-0.3565505919289782	0.13145637021985895	-2.7123112507416134	0.006681582149018568	0.03982675272996384
IGSF3	1754.6690260957398	-0.568392765971897	0.2067032511821616	-2.7498008024604745	0.005963150293099065	0.037054769684368674
LIMK1	4129.755984123161	-0.34918779872738026	0.12718433829497586	-2.745525144122043	0.00604141377410047	0.03736876546738281
RIMS3	2685.186030344169	-1.7071504978783287	0.25179370333832085	-6.77995706502846	1.2021160199900228e-11	2.481955058513883e-9
LUC7L	1814.3698998925895	-0.32599551747982647	0.1223814050686724	-2.66376674868947	0.0077271121110350114	0.04380293498556176
PPP1R9A	4403.633381623993	-0.3998246861570873	0.12565820304459788	-3.1818430987365294	0.0014634107447979887	0.014339274962198424
SLC40A1	3381.6865088491027	0.39374494697869894	0.1413287596560184	2.786021386850341	0.00533593510745327	0.03476486556678613
NBL1	3343.447573911401	-0.6156595320020708	0.16900725004057052	-3.6427995358440572	2.6968886601488846e-4	0.004364221852065256
KAT2A	2160.8355810456387	-0.36794279181696243	0.13958769817864689	-2.6359256339771613	0.008390811851188344	0.046197688238151915
GBA2	2817.4702195875852	-0.3503462238280651	0.09688512035328731	-3.6160993819333975	2.9907559314785786e-4	0.00469387972207811
SHROOM3	1982.963531754811	-1.3722696106319645	0.3193178228852644	-4.29750396715263	1.727321702683529e-5	4.8669829152082965e-4
MSMO1	3935.0043363896834	0.46089082681557303	0.16166346897315673	2.850927483760114	0.00435919098740931	0.030392907385137027
CD82	6588.338667035531	0.5309084605568496	0.168616509771402	3.1486149326457813	0.0016404620056712541	0.01567709746045076
B4GALNT4	3649.758922826929	-0.7018157485757345	0.20991385493260112	-3.343351246639116	8.277305771148372e-4	0.009784870346446373
SLC25A29	2543.561940688174	-0.45371707033858816	0.1680696276679482	-2.699578006057037	0.006942747760987886	0.04081463153550807
USP16	2477.148542295451	0.22943551074337545	0.08502935003962618	2.698309591175891	0.0069692593916442875	0.040950383324308316
EPHB2	2810.215880312237	-0.7396839833465938	0.20711538344357142	-3.571361871090182	3.5512982575692305e-4	0.00532917251057538
RALA	3351.302365637394	0.2480455341628282	0.09211352523434917	2.6928242462957215	0.007084960619225483	0.041366359539358924
SEMA3B	2671.249276486569	-0.6533967268075564	0.25106865040040094	-2.6024624172134914	0.00925569592077146	0.04907283082308612
SMIM14	3777.578511731459	0.20271341247053232	0.07201103007559141	2.8150328117475896	0.004877225393358288	0.032591949824478515
EIF3J	3004.020364063002	0.3809086186508898	0.09914262134802705	3.8420269049953855	1.2202245655406752e-4	0.002464112845252881
CREBL2	4750.264645062317	0.28377379730303554	0.0775548007156321	3.6590100765462674	2.5319138580897385e-4	0.004176262871986862
RGL1	4224.449928288046	-0.28026418336866177	0.08950491497004294	-3.1312714331102987	0.0017405121126851566	0.016347162783846864
RNF115	2987.2072801117592	-0.18208366138532786	0.06513025566266141	-2.7956847325829672	0.00517898940875002	0.03405733013167572
ERI3	3739.685679834949	-0.1804317853115396	0.05966710123188013	-3.023974377611207	0.0024947756652046764	0.02089156544813007
ERF	3314.7456074895704	-0.4274342143849053	0.1448666097204682	-2.9505364639213556	0.003172225976115939	0.024571414012929085
CDK17	2767.26386564312	-0.22406676240479376	0.06238508450822395	-3.5916720185777105	3.2856319301539797e-4	0.005050762819460065
CCDC88C	654.9776043422829	-0.9109144902896006	0.22847940914857306	-3.986855943317243	6.695465017963136e-5	0.0014924719034050144
NUP93	1923.3557194682382	-0.17307470228248756	0.06324601698783315	-2.7365312556485972	0.0062090696247586	0.038110511920289206
RUNDC3A	3070.982012318172	-0.9357092027122997	0.20530376667476444	-4.557681614261953	5.172136166897949e-6	1.832435816526714e-4
CLEC11A	328.2008980753585	-0.5437251235742221	0.18620411983491694	-2.9200488370304196	0.0034997653605388754	0.026308656743536118
